CITY;CODE_INSEE;RESULT;POPULATION_TOTAL;RATE_SEX_WOMEN;RATE_SEX_MEN;RATE_SPC_FARMERS;RATE_SPC_BUSINESS;RATE_SPC_INACTIVES;RATE_SPC_EXECUTIVES;RATE_SPC_EMPLOYEES;RATE_SPC_WORKERS;RATE_SPC_INTERMEDIATES;RATE_SPC_RETIRED;RATE_FAMILY_CHILDREN;RATE_FAMILY_CHILDLESS;RATE_FAMILY_SINGLE_PARENT;RATE_ONE_WOMAN;RATE_ONE_MAN;RATE_FAMILY;Ménage sans famille à plusieurs personnes ;RATE_ONE_PERSON;RATE_AGE_80+;De 15 à 24 ans ;RATE_AGE_25_39;RATE_AGE_40_54;RATE_AGE_55_64;RATE_AGE_65_79;RATE_SINGLE;RATE_DIVORCED;RATE_LIVEIN_PARTNER;RATE_MARRIED;RATE_CIVIL_PARTNER;RATE_WIDOWED;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;pct_abstention;pct_blancs;pct_nuls
Magoar;22139;CENTRE;75.0;41.666666407407405;58.333333592592595;16.666667185185187;8.333333592592593;25.00000077777778;8.333333592592593;0.0;16.666667185185187;0.0;25.00000077777778;35.714285333333336;28.571428000000004;0.0;14.285714666666665;21.428572;64.28571466666668;0.0;35.714285333333336;4.545454545454546;15.151515151515152;12.121212121212121;21.21212121212121;16.666666666666664;30.303030303030305;24.242424242424242;16.666666666666664;3.0303030303030303;46.96969696969697;0.0;9.090909090909092;69.0;17.0;52.0;1.0;2.0;49.0;24.64;1.92;3.85
La Malhoure;22140;DROITE;621.0;50.626068279367566;49.37393172063243;3.2178439991839496;6.346941132374198;8.41281890349997;8.532703546830703;12.84475257338968;24.018162481458774;15.948033304361756;20.678744058900968;51.46254444444445;20.36813913043478;14.424399838969403;6.850201932367151;5.327934782608695;86.25508341384862;1.5667798711755234;12.178136714975844;4.645579081204076;13.355313401523047;27.06700668769335;25.708799914950898;17.462737114441556;11.760563800187077;22.791887391532438;4.972807201547182;12.501793737942027;45.55939272566826;10.011208434775964;4.162910508534142;444.0;89.0;355.0;7.0;2.0;346.0;20.05;1.97;0.56
Mantallot;22141;DROITE;234.0;51.49105170156392;48.50894829843609;2.680884417325023;2.6222269757485153;7.98530738502403;5.543019151186934;21.572263367058323;23.719951761943893;8.222561885246275;27.65378505646701;55.353389743589744;31.044294871794868;0.0;9.068210256410257;4.534105128205129;86.39768461538462;0.0;13.602315384615386;1.1026104152213139;12.37190109351467;22.45157347689329;31.382602721462405;15.966903514644631;16.724409325145988;20.741486206127277;4.472372799730505;14.05887711840805;44.77105136311424;9.756200801682416;6.200012257819806;172.0;36.0;136.0;2.0;2.0;132.0;20.93;1.47;1.47
Matignon;22143;CENTRE;1682.991979;55.03972202604408;44.96027790960749;0.0;3.709910590320837;6.945914751344552;5.343113730475644;13.084224131421138;8.285513227970075;7.923372541355988;54.70795096276335;25.171909033798194;42.465659903183656;7.247357415955932;14.99021119220676;8.994126703440458;74.88492635293778;1.1307357514150103;23.98433789564722;14.486981532658644;7.043099728887454;10.720025067423132;15.826654282564185;17.098544013488258;34.824695439012345;18.993924985656363;8.00242833393728;6.89881994158416;47.60008163902024;5.2996684107811;13.205076689020858;1461.0;277.0;1184.0;17.0;15.0;1152.0;18.96;1.44;1.27
La Méaugon;22144;CENTRE;1283.658878;54.05709849451079;45.94290150548922;0.4449869159022314;5.947908601232996;10.73626200448964;7.0973378264568066;14.14343310697426;11.795616778657898;18.987904431288293;30.84655033499788;49.575785818699416;28.809786411183925;12.320156367897612;4.130787229284445;5.1634840950322936;90.70572859778095;0.0;9.29427132431674;6.136516951657471;11.771235931760252;18.13405610420539;25.672498216615715;18.426731111847904;19.858961589838277;20.09963231937923;7.526607196459391;11.656958055587664;45.297101885033435;10.803623201902148;4.616077341638118;980.0;186.0;794.0;15.0;8.0;771.0;18.98;1.89;1.01
Mégrit;22145;DROITE;809.0;52.173913037130326;47.82608696286967;4.34782607426066;5.072463728970371;9.420289803231032;3.6231884195509503;17.39130429704264;15.217391332913513;15.942028987623221;28.985507210405203;49.69325154511742;30.674846600741656;3.6809815822002467;9.202454017305314;5.521472435105068;84.04907972805933;1.2269938195302843;14.723926328800987;6.101190476190476;10.56547619047619;23.065476190476193;24.851190476190478;15.029761904761903;20.386904761904763;19.940476190476193;4.761904761904762;17.857142857142858;45.68452380952381;5.5059523809523805;6.25;601.0;96.0;505.0;6.0;6.0;493.0;15.97;1.19;1.19
Mellionnec;22146;GAUCHE;420.0;49.42964049873865;50.570359501261365;3.272632135666936;1.2741271794416553;20.020272033676594;7.4038746600327405;8.825378522560381;7.684020776991572;15.390062507729855;36.129631873378614;47.0139530952381;23.446759761904765;11.667058809523809;7.9591659523809515;7.9591659523809515;82.12777166666667;1.9538966666666664;15.918331666666669;6.7388862554522975;10.672158713292571;19.012915024267706;27.9718486986659;14.858171137655487;20.74601988202982;26.727288333045333;6.063521400018153;14.222709083516277;41.40414109081667;5.794701798950281;5.787638293653276;361.0;62.0;299.0;3.0;3.0;293.0;17.17;1.0;1.0
Merdrignac;22147;DROITE;2978.622855;54.074528520889565;45.92547147911045;3.1464281818095103;3.1852170698866145;10.240230978937062;3.107748604414623;12.634407520510974;21.036348406599604;10.53370272040515;36.115916517436474;39.04528084338492;31.00902457152468;11.743014541530469;11.079039511365059;6.799595714510154;81.7973199228675;0.3240448176847149;17.878635225875215;13.058469720019897;14.247285867571108;15.47372389488001;21.240819952005808;15.487754738351029;20.491945789693105;26.82426635459583;5.267252397785097;11.920821504223031;42.397345104535574;4.251822605030244;9.33849207130927;2158.0;488.0;1670.0;26.0;11.0;1633.0;22.61;1.56;0.66
Mérillac;22148;DROITE;242.0;52.24496182575278;47.7550386894189;2.256138217759143;2.2903487083247294;6.746175207034232;2.222438777499871;13.62788435543592;9.0249490380583;11.371632284735552;52.46043392632392;39.63275950413223;45.670392561983476;0.0;7.348423966942148;7.348423966942148;85.3031520661157;0.0;14.696847933884296;7.662093536802694;9.360856611029753;14.75574872142075;25.93871962337134;18.89663802822083;23.38594300543745;20.618046204838965;5.853279803165585;11.643550957837665;44.812813924677776;7.596870260489213;9.475438848990796;190.0;38.0;152.0;2.0;1.0;149.0;20.0;1.32;0.66
Merléac;22149;GAUCHE;463.0;48.78488551214041;51.215114242744065;4.87572644243922;1.2212174966920863;7.321270235992985;6.096974333456074;17.100198364883866;20.745518665045765;13.418214175124291;29.22088028636572;44.22677991360691;34.34835723542117;4.293544708423326;7.494951835853132;9.636366522678186;82.86868164146868;0.0;17.131318358531317;5.994804930221047;10.613042113343475;16.6060076080114;25.018773687574352;22.571877599755158;19.19549406109457;23.080982933186675;3.5954472938017235;10.094362019328702;49.78302207131748;5.775774410364324;7.670411521890452;367.0;67.0;300.0;1.0;3.0;296.0;18.26;0.33;1.0
Le Merzer;22150;CENTRE;970.998547;49.999884316765055;50.000115683234945;1.8749290289030514;1.2497213194654677;10.624598335066699;7.499639287814949;20.624065914647087;17.499724139007782;12.499295871345833;28.128026103749136;51.0151169155148;27.55442166485549;9.692869808176962;5.613630748306362;6.1239608631463796;88.26240838854726;0.0;11.737591611452741;3.919555667202701;12.517200550747292;22.248088903734033;24.5235898575668;18.205896049836994;18.585669098888538;20.607266105370964;4.551704241931702;14.033560067728724;43.74033048213477;10.6186766184429;6.448462356414571;720.0;128.0;592.0;14.0;4.0;574.0;17.78;2.36;0.68
Minihy-Tréguier;22152;CENTRE;1071.366947;52.93245085134644;47.06754923969482;0.4455212375719839;4.455217200906595;6.2381770576989135;3.147417974148964;10.325412497636648;8.044212960469656;14.28633647468802;53.05770477896174;40.23657881243186;32.854706969039995;10.041630302414024;9.573209840680292;7.293874168772542;83.13291599054718;0.0;16.86708400945283;14.564819463817388;8.709047941862428;14.504191502557106;15.814331355924216;16.37971072978275;30.027899006056114;22.133233448983123;7.710592594628106;9.168096562569783;43.664329428022555;5.18924932210079;12.134498553990332;891.0;151.0;740.0;19.0;7.0;714.0;16.95;2.57;0.95
Moncontour;22153;GAUCHE;1363.177188;55.17149374736127;44.828506252638725;2.303023519209412;3.21005415477353;12.594500330520027;3.4970859677802566;12.128444367287566;11.034848295004561;10.073702776013652;45.15834058941099;33.620956984500246;31.322868278514655;14.26273295295197;12.192278851426906;7.880330740980682;79.20655821596687;0.7208321182675191;20.07260966576562;19.294830896966005;7.22079445956479;14.714090758400323;18.752317104345735;16.004682703466873;24.013283945512793;27.22632880559094;8.301155031987054;9.088792062992775;33.13811871942596;4.592458391851592;17.653146790536454;402.0;106.0;296.0;11.0;1.0;284.0;26.37;3.72;0.34
La Motte;22155;DROITE;5164.000732;50.5839082233006;49.41609177669941;1.257779237736135;4.564544492521741;11.727023848752756;5.137112047066732;13.867812107321805;15.981832181034546;15.564339937819957;31.89955614774634;40.93671143189915;31.609063838529295;12.60152185818861;7.264478540356645;6.64065074342441;85.14729712861705;0.9475736069667158;13.905129283781054;7.301015171781626;10.835860029211057;17.75251169183896;22.845228281195173;17.638488289025652;23.626896490894207;20.58976697282899;6.338948468649031;11.449773202125991;48.0539776904355;7.518562648408753;6.0489710175517315;1590.0;278.0;1312.0;26.0;23.0;1263.0;17.48;1.98;1.75
Moustéru;22156;DROITE;642.0;47.21227121239422;52.78772878760579;1.9760762452788596;2.8499648594661977;6.826749345983517;2.877946336506638;23.23512249383208;14.38030354880175;16.584023299860355;31.269813870270607;44.841001401869164;24.879542990654205;12.820726323987538;6.058574454828661;9.845183489096573;82.5412707165109;1.554971495327103;15.903757943925234;6.371155856745782;13.924869042588101;20.107741492590577;22.756949640086052;14.16509466083649;22.674189307153004;26.19890858640907;5.466615092792642;11.966892840605801;42.541150926545846;7.566883321631393;6.2595492320152495;516.0;85.0;431.0;7.0;6.0;418.0;16.47;1.62;1.39
Le Moustoir;22157;DROITE;659.0;45.94594587278908;54.05405412721092;3.603603608480728;3.603603608480728;10.810810825442182;3.603603608480728;8.10810807396824;19.819819756417207;11.711711682448968;38.738738655827625;40.15151517450683;34.090909104704096;9.090909104704096;6.0606060698027315;10.606060546282245;83.33333338391502;0.0;16.666666616084978;5.555555555555555;13.620071684587815;16.129032258064516;27.060931899641577;17.20430107526882;20.43010752688172;22.58064516129032;4.480286738351254;16.30824372759857;43.54838709677419;7.168458781362006;5.913978494623656;496.0;91.0;405.0;4.0;7.0;394.0;18.35;0.99;1.73
Guerlédan;22158;DROITE;2491.0;48.604849941236125;51.395150058763875;2.7903001175277558;2.092725088145817;9.998575421141126;4.650500195879593;8.83773109574482;16.974325714960514;8.37268107615686;46.283161290443516;35.65628261742272;34.66334805299077;9.959855479727016;9.362264150943396;9.760658370132477;80.2794861501405;0.597591328783621;19.12292252107587;13.513513513513514;9.412861136999068;16.216216216216218;21.435228331780056;17.66076421248835;21.761416589002796;20.6430568499534;5.684995340167754;12.348555452003728;45.666356011183595;5.125815470643056;10.531220876048462;1891.0;338.0;1553.0;32.0;13.0;1508.0;17.87;2.06;0.84
Noyal;22160;CENTRE;981.0;50.331562257616014;49.668437742383986;0.6771485744368592;4.749389045413601;7.504166201118843;5.468172452123125;15.699349279785126;12.949215275970241;21.81734308254283;31.13521608860937;53.556024872579;30.638969215086647;5.304168399592253;4.197476146788992;5.2468451580020385;89.4991624872579;1.0565162079510704;9.444321406727829;5.416144787895019;11.389011736128;22.302506664833725;24.858928698661135;18.82611633420222;17.207291649639192;18.793600206158583;3.1709499293500683;12.131306877905976;52.33957797352055;7.766167422808009;5.798397590256813;692.0;96.0;596.0;9.0;3.0;584.0;13.87;1.51;0.5
Pabu;22161;CENTRE;2475.964316;56.58999586627477;43.41000413372523;0.0;1.9312646302990555;12.209600484184916;6.667684072568136;11.804215513751428;10.470481020308126;11.14069475032837;45.77605952855996;35.55475029713635;32.433274494736295;15.069076867907494;11.024988293894298;5.512494146947149;83.05710165978014;0.4054159397667183;16.537482440841444;17.061578355731154;9.170400878380457;12.253883794565068;19.50226554618521;15.455310387690194;26.556561079820234;17.89610155980452;5.206970153735161;7.852138635022264;47.649567640676146;4.424766716075286;16.970455252314316;2017.0;386.0;1631.0;26.0;14.0;1591.0;19.14;1.59;0.86
Paimpol;22162;CENTRE;6940.575392;56.99142001365686;43.00857998634314;0.5124671362715497;4.140877954187693;10.208473281246354;5.240329658783397;10.204533270243388;9.335421267193075;8.199639735550686;52.15825768160494;21.067251941177386;35.021027086625736;11.89625103635788;20.166322731877617;10.713550001302256;67.98453006416099;1.1355972170671582;30.87987273317987;16.595622091172103;9.382205846315854;11.011365945608;15.030236535649571;16.464887861437855;31.515681734952754;23.955079950506512;10.11318627024269;6.658780355115912;42.19084887070811;3.6361109567612204;13.445993611801693;6292.0;1465.0;4827.0;71.0;30.0;4726.0;23.28;1.47;0.62
Paule;22163;DROITE;664.999013;53.54840461264582;46.45159556150173;8.403194736564844;1.706867203360351;12.598872655919735;5.873426435509031;14.319019479708112;20.196647921135547;7.6490658943803895;29.252905673421996;44.20495327862991;31.05413797057771;8.080816956039602;11.359153551104594;5.300938243648191;83.33990820524721;0.0;16.660091794752784;9.665447712872673;9.807526673094657;21.523118132905207;24.328682260314245;16.086580111041425;18.588645109771793;24.868729272593217;4.788168636521429;11.285016047554004;47.784116753132615;5.064942938822466;6.209026351376268;553.0;116.0;437.0;6.0;1.0;430.0;20.98;1.37;0.23
Pédernec;22164;GAUCHE;1891.0;51.290322594921676;48.70967740507833;2.5806451898433407;3.2258064391985473;11.61290319394294;3.548387128016989;12.580645132116587;18.387096761158475;16.77419357362962;31.290322582093506;47.340425542041245;27.393617028027496;9.042553199365416;8.776595769434161;6.914893601269171;83.77659576943415;0.5319149127445796;15.691489370703332;5.736636245110821;12.059973924380705;19.165580182529336;24.576271186440678;17.07953063885267;21.38200782268579;21.121251629726206;5.932203389830509;11.342894393741851;45.89308996088657;8.604954367666231;7.10560625814863;1456.0;299.0;1157.0;14.0;12.0;1131.0;20.54;1.21;1.04
Penguily;22165;CENTRE;608.0;50.43369803667347;49.56630216412503;3.937503011475385;0.999436342568878;11.128561258644144;1.0625163856589492;15.246674481797523;27.682437538195387;12.309543935461052;27.63332704619868;56.5266978618421;27.84976875;7.547383881578948;2.6920498355263156;5.384099671052631;91.92385049342106;0.0;8.076149506578947;5.788682662139261;17.57154366853193;20.76455011990001;30.874461869709624;13.315128936531073;11.685632743188101;21.858811425451925;3.6607754815596136;13.680709302583862;48.60170939119566;7.854882977159389;4.343111625979864;447.0;63.0;384.0;8.0;8.0;368.0;14.09;2.08;2.08
Penvénan;22166;CENTRE;2479.98856;55.686940984957026;44.313059015042974;1.664648237989086;3.129448441354691;6.465163955707201;6.467087561580496;9.17069618311505;6.466114653853959;10.641872287017346;55.994968679382175;26.614657125676416;43.649628286995004;7.300742951814263;14.693235762345614;7.346617881172807;77.56502840480846;0.395117951673132;22.039853643518427;15.066771558558079;6.661319028694276;7.845868781308014;15.075026347115312;20.237890062806706;35.113124221517616;17.182281977867664;6.6864961231179825;7.138316971022593;51.7731934699718;4.244463198419493;12.975248259600466;2506.0;527.0;1979.0;17.0;15.0;1947.0;21.03;0.86;0.76
Perros-Guirec;22168;CENTRE;7176.843735;55.84750851827448;44.15249148172551;0.07258082256986013;5.716248878468565;8.297920438267374;7.368849793628886;10.320208463924613;5.568761335964397;8.8136922054343;53.84173804666109;24.202072779281433;38.18293959273449;9.894100529694756;18.106096049756058;8.248224886284222;72.27911291564438;1.366566148315336;26.354320936040278;16.0512526971838;6.580562567748798;10.841187190394331;15.85263099501342;16.677578883024143;33.99678768188032;19.58956460402398;8.369005773058324;6.4528362238919525;47.52053969716039;4.597597766841986;13.470455950268182;7254.0;1643.0;5611.0;71.0;38.0;5502.0;22.65;1.27;0.68
Peumerit-Quintin;22169;GAUCHE;184.0;45.71428564685005;54.28571435314996;2.8571427054126;0.0;22.857142823425026;2.8571427054126;11.428571411712513;8.571428706299912;14.285714117125112;37.14285694055013;42.10526304347827;31.578947282608695;10.526315760869567;7.894736956521739;7.894736956521739;84.21052608695653;0.0;15.789473913043478;2.5157231760017407;13.207546837223521;15.723270666082795;25.157232412874937;21.38364797530109;22.01257827965838;27.044025284519392;2.5157231760017407;12.578616532866235;49.05660356417778;5.660377309218299;3.1446541332165587;119.0;20.0;99.0;1.0;0.0;98.0;16.81;1.01;0.0
Plaine-Haute;22170;DROITE;1705.0;49.8291099901883;50.1708900098117;1.1381349761552912;2.271502538957546;8.330482703056118;3.8042393587706114;19.34404299464491;21.237797024268936;14.822523202793494;29.0512772013531;60.86607384164222;21.057616656891494;7.79862258064516;4.540999648093842;4.23826633431085;89.72231307917889;1.4984209970674487;8.779265923753666;5.085308619147686;10.765360532641118;28.730374219369025;25.159791180716095;15.280411545208603;14.978753902917466;17.692312779292024;3.8736132462341186;14.240752976147547;48.40440446914238;9.968799419279277;5.820116955501682;1190.0;187.0;1003.0;15.0;8.0;980.0;15.71;1.5;0.8
Plaintel;22171;CENTRE;4501.063865;52.8874782071963;47.1125217928037;1.3553395814820381;4.7172646159174585;11.391460816116979;4.724017620217219;16.304652598228238;14.804077997592898;16.45684379016522;30.24634300734381;52.0300191963617;25.69750584954208;9.620297444946385;7.086930547251856;4.906336537839816;87.34782249085016;0.6589104018411878;11.99326708509167;6.810664063235391;14.225075358347041;20.34871084303472;25.316418611969;14.654648966895406;18.644482156518432;22.280600126767666;3.49793265765985;13.422907138724025;44.84555229378076;9.686812170602966;6.2661956396283784;3402.0;629.0;2773.0;51.0;28.0;2694.0;18.49;1.84;1.01
